claim_id,third_party_id,third_party_name,third_party_role,involvement_date,first_line_of_address,county,state,zip_code,latitude,longitude,prior_claim_count,prior_litigated_claim_count
CLM00025,TP00022,First Coast Drying Services,Mitigation Company,2025-10-01,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,34,3
CLM00025,TP00080,Atlantic Property Valuation,Appraiser,2025-10-03,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00025,TP00088,Coastal Emergency Services,Emergency Services Provider,2025-10-03,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00026,TP00082,Peninsula Property Inspections,Inspector,2023-04-09,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00026,TP00039,Sunstate Plumbing Services,Plumber,2023-04-20,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,144,36
CLM00026,TP00052,Peninsula Property Restoration,General Contractor,2023-04-10,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00026,TP00014,Coastal Resolution Law,Attorney,2023-04-28,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,46,3
CLM00026,TP00047,Sunrise Plumbing Group,Plumber,2023-04-19,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,4
CLM00026,TP00089,Sunstate Electrical Services,Electrician,2023-05-03,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00027,TP00083,Coastal Inspection Services,Inspector,2024-03-03,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00027,TP00036,Bay Area Roof Works,Roofer,2024-03-17,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00027,TP00049,Coastal Build Group,General Contractor,2024-03-13,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00027,TP00018,Sunrise Water Mitigation,Mitigation Company,2024-03-02,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,117,29
CLM00027,TP00093,Coastal Air Systems,HVAC Contractor,2024-03-17,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00027,TP00045,Bayfront Plumbing Services,Plumber,2024-03-01,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,72,6
CLM00027,TP00032,Coastal Crown Roofing,Roofer,2024-02-29,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,89,1
CLM00027,TP00043,Palm Line Plumbing,Plumber,2024-03-07,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,74,3
CLM00028,TP00084,Florida Field Inspection Group,Inspector,2024-06-20,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00028,TP00029,Blue Sky Roof Works,Roofer,2024-06-20,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00028,TP00051,Gulf Atlantic Builders,General Contractor,2024-06-28,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00028,TP00019,Everglade Loss Mitigation,Mitigation Company,2024-06-17,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,108,25
CLM00028,TP00003,Gulf Coast Coverage Law,Attorney,2024-08-10,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,103,59
CLM00028,TP00077,Coastal Property Appraisal,Appraiser,2024-07-07,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00028,TP00087,Florida Emergency Property Care,Emergency Services Provider,2024-07-02,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00028,TP00047,Sunrise Plumbing Group,Plumber,2024-06-25,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,4
CLM00028,TP00100,Florida Mold Response,Mold Remediation,2024-06-23,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,36,2
CLM00028,TP00097,Atlantic Mold Solutions,Mold Remediation,2024-06-30,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00028,TP00078,Sunstate Appraisal Group,Appraiser,2024-06-30,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00028,TP00086,Rapid Response Property Services,Emergency Services Provider,2024-06-20,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00028,TP00063,Gulf Coast Recovery Services,Restoration Company,2024-06-20,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,77,1
CLM00028,TP00079,Florida Loss Appraisers,Appraiser,2024-07-16,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00029,TP00084,Florida Field Inspection Group,Inspector,2023-05-27,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00029,TP00051,Gulf Atlantic Builders,General Contractor,2023-06-06,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00029,TP00050,Sunrise General Contracting,General Contractor,2023-06-05,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00029,TP00068,Gulf Property Adjusting,Public Adjuster,2023-05-26,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,71,6
CLM00029,TP00088,Coastal Emergency Services,Emergency Services Provider,2023-06-06,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00029,TP00060,Coastal Property Recovery,Restoration Company,2023-05-28,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,14,1
CLM00029,TP00052,Peninsula Property Restoration,General Contractor,2023-05-30,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00030,TP00083,Coastal Inspection Services,Inspector,2023-12-16,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00030,TP00089,Sunstate Electrical Services,Electrician,2023-12-26,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00030,TP00050,Sunrise General Contracting,General Contractor,2023-12-19,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00030,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2023-12-09,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00030,TP00078,Sunstate Appraisal Group,Appraiser,2023-12-15,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00030,TP00092,Florida Residential Electric,Electrician,2023-12-27,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00030,TP00098,Sunstate Mold Remediation,Mold Remediation,2024-01-03,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00030,TP00057,SunCoast General Builders,General Contractor,2023-12-29,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00030,TP00093,Coastal Air Systems,HVAC Contractor,2023-12-23,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00030,TP00076,Coastal Engineering Services,Engineer,2024-01-06,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00030,TP00094,Florida Climate Services,HVAC Contractor,2023-12-11,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00030,TP00059,Sunstate Restoration Services,Restoration Company,2023-12-19,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,85,4
CLM00031,TP00084,Florida Field Inspection Group,Inspector,2023-09-08,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00031,TP00037,Orange County Roofing Group,Roofer,2023-09-03,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00031,TP00054,Florida Residential Builders,General Contractor,2023-09-11,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00031,TP00021,Blue Harbor Mitigation,Mitigation Company,2023-08-31,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,39,5
CLM00031,TP00079,Florida Loss Appraisers,Appraiser,2023-09-22,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00031,TP00053,Bayfront Construction Services,General Contractor,2023-09-16,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00031,TP00093,Coastal Air Systems,HVAC Contractor,2023-09-25,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00032,TP00083,Coastal Inspection Services,Inspector,2022-08-05,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00032,TP00036,Bay Area Roof Works,Roofer,2022-08-10,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00032,TP00048,Palm State Construction,General Contractor,2022-08-22,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00032,TP00086,Rapid Response Property Services,Emergency Services Provider,2022-08-30,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00032,TP00076,Coastal Engineering Services,Engineer,2022-09-02,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00032,TP00098,Sunstate Mold Remediation,Mold Remediation,2022-08-11,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00032,TP00099,Coastal Air Quality Services,Mold Remediation,2022-08-21,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00033,TP00082,Peninsula Property Inspections,Inspector,2023-10-24,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00033,TP00041,Orange State Plumbing,Plumber,2023-11-11,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,99,21
CLM00033,TP00055,Orange State Contracting,General Contractor,2023-11-01,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,12,0
CLM00033,TP00071,Bayfront Claim Consultants,Public Adjuster,2023-11-09,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,38,5
CLM00033,TP00099,Coastal Air Quality Services,Mold Remediation,2023-11-16,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00033,TP00079,Florida Loss Appraisers,Appraiser,2023-11-15,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00033,TP00095,Sunrise HVAC,HVAC Contractor,2023-11-10,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00034,TP00084,Florida Field Inspection Group,Inspector,2024-12-09,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00034,TP00026,SunCoast Roofing Solutions,Roofer,2024-12-20,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00034,TP00051,Gulf Atlantic Builders,General Contractor,2024-12-22,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00034,TP00094,Florida Climate Services,HVAC Contractor,2024-12-22,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00034,TP00037,Orange County Roofing Group,Roofer,2024-12-22,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00034,TP00089,Sunstate Electrical Services,Electrician,2024-12-17,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00034,TP00077,Coastal Property Appraisal,Appraiser,2024-12-20,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00034,TP00098,Sunstate Mold Remediation,Mold Remediation,2024-12-15,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00034,TP00073,Gulf Forensic Engineering,Engineer,2024-12-22,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00035,TP00085,Sunstate Property Inspections,Inspector,2025-01-17,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00035,TP00044,Florida Leak Response,Plumber,2025-01-07,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,51,4
CLM00035,TP00048,Palm State Construction,General Contractor,2025-01-16,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00035,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2025-01-02,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00035,TP00097,Atlantic Mold Solutions,Mold Remediation,2025-01-11,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00035,TP00072,Atlantic Structural Engineering,Engineer,2025-01-24,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,27,2
CLM00035,TP00045,Bayfront Plumbing Services,Plumber,2025-01-17,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,72,6
CLM00035,TP00091,Orange State Electric,Electrician,2025-01-24,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,82,15
CLM00035,TP00099,Coastal Air Quality Services,Mold Remediation,2025-01-13,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00035,TP00030,Gulf Ridge Roofing,Roofer,2025-01-14,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,83,2
CLM00036,TP00081,HomeScope Inspections,Inspector,2024-01-30,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00036,TP00026,SunCoast Roofing Solutions,Roofer,2024-02-13,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00036,TP00056,Atlantic Home Reconstruction,General Contractor,2024-02-15,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00036,TP00076,Coastal Engineering Services,Engineer,2024-02-27,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00036,TP00080,Atlantic Property Valuation,Appraiser,2024-02-15,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00036,TP00088,Coastal Emergency Services,Emergency Services Provider,2024-01-29,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00036,TP00095,Sunrise HVAC,HVAC Contractor,2024-02-15,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00036,TP00086,Rapid Response Property Services,Emergency Services Provider,2024-02-19,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00036,TP00043,Palm Line Plumbing,Plumber,2024-02-09,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,74,3
CLM00036,TP00079,Florida Loss Appraisers,Appraiser,2024-02-05,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00037,TP00085,Sunstate Property Inspections,Inspector,2022-04-23,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00037,TP00034,StormGuard Roof Services,Roofer,2022-04-20,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,94,9
CLM00037,TP00054,Florida Residential Builders,General Contractor,2022-04-09,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00037,TP00018,Sunrise Water Mitigation,Mitigation Company,2022-04-11,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,117,29
CLM00037,TP00013,Palm State Legal Services,Attorney,2022-04-27,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,51,4
CLM00037,TP00073,Gulf Forensic Engineering,Engineer,2022-05-07,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00037,TP00074,Peninsula Building Consultants,Engineer,2022-04-21,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00038,TP00085,Sunstate Property Inspections,Inspector,2023-07-03,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00038,TP00092,Florida Residential Electric,Electrician,2023-07-04,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00038,TP00056,Atlantic Home Reconstruction,General Contractor,2023-07-16,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00038,TP00017,Coastal Response Mitigation,Mitigation Company,2023-06-30,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,136,39
CLM00039,TP00083,Coastal Inspection Services,Inspector,2023-04-06,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00039,TP00036,Bay Area Roof Works,Roofer,2023-04-16,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00039,TP00048,Palm State Construction,General Contractor,2023-04-19,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00039,TP00073,Gulf Forensic Engineering,Engineer,2023-04-22,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00039,TP00078,Sunstate Appraisal Group,Appraiser,2023-04-17,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00040,TP00081,HomeScope Inspections,Inspector,2022-11-08,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00040,TP00027,Atlantic Peak Roofing,Roofer,2022-11-06,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,131,35
CLM00040,TP00051,Gulf Atlantic Builders,General Contractor,2022-10-30,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00040,TP00068,Gulf Property Adjusting,Public Adjuster,2022-11-15,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,71,6
CLM00040,TP00080,Atlantic Property Valuation,Appraiser,2022-11-16,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00040,TP00063,Gulf Coast Recovery Services,Restoration Company,2022-11-01,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,77,1
CLM00040,TP00091,Orange State Electric,Electrician,2022-11-20,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,82,15
CLM00040,TP00077,Coastal Property Appraisal,Appraiser,2022-11-09,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00041,TP00084,Florida Field Inspection Group,Inspector,2024-06-08,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00041,TP00040,Gulf Flow Plumbing,Plumber,2024-06-08,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,109,25
CLM00041,TP00048,Palm State Construction,General Contractor,2024-06-08,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00041,TP00017,Coastal Response Mitigation,Mitigation Company,2024-06-01,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,136,39
CLM00041,TP00067,Florida Claim Advocates,Public Adjuster,2024-06-08,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,92,12
CLM00041,TP00099,Coastal Air Quality Services,Mold Remediation,2024-06-08,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00042,TP00084,Florida Field Inspection Group,Inspector,2024-10-26,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00042,TP00037,Orange County Roofing Group,Roofer,2024-10-26,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00042,TP00056,Atlantic Home Reconstruction,General Contractor,2024-10-31,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00042,TP00020,Peninsula Emergency Mitigation,Mitigation Company,2024-10-15,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,51,4
CLM00042,TP00014,Coastal Resolution Law,Attorney,2024-10-25,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,46,3
CLM00042,TP00073,Gulf Forensic Engineering,Engineer,2024-10-24,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00043,TP00081,HomeScope Inspections,Inspector,2022-06-13,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00043,TP00033,Palm State Roofing,Roofer,2022-06-24,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,50,6
CLM00043,TP00053,Bayfront Construction Services,General Contractor,2022-06-11,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00043,TP00025,Atlantic Emergency Dryout,Mitigation Company,2022-06-13,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,40,2
CLM00043,TP00005,Coastal Claims Legal,Attorney,2022-08-06,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,94,31
CLM00043,TP00065,Coastal Loss Consultants,Public Adjuster,2022-07-04,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,74,4
CLM00043,TP00093,Coastal Air Systems,HVAC Contractor,2022-07-02,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00043,TP00039,Sunstate Plumbing Services,Plumber,2022-06-13,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,144,36
CLM00043,TP00058,Blue Harbor Restoration,Restoration Company,2022-06-26,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,33,2
CLM00044,TP00083,Coastal Inspection Services,Inspector,2022-12-23,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00044,TP00028,Florida Shield Roofing,Roofer,2023-01-04,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,112,27
CLM00044,TP00050,Sunrise General Contracting,General Contractor,2023-01-04,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00044,TP00018,Sunrise Water Mitigation,Mitigation Company,2022-12-16,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,117,29
CLM00044,TP00002,Atlantic Property Law,Attorney,2023-01-08,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,116,71
CLM00044,TP00070,Palm State Public Adjusting,Public Adjuster,2022-12-25,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,105,15
CLM00044,TP00079,Florida Loss Appraisers,Appraiser,2023-01-06,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00044,TP00093,Coastal Air Systems,HVAC Contractor,2022-12-29,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00045,TP00084,Florida Field Inspection Group,Inspector,2024-05-22,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00045,TP00038,Atlantic Pipe & Drain,Plumber,2024-05-14,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,121,34
